hh,mm,ss,ms,time_s,Weight_g,MCwb,MCdb,Drying_rate
6.0,39.0,6.0,5151.0,51090.0,59.95999999999992,0.10245813074014014,1.0245813074014014,0.00015610527877468384
6.0,39.0,36.0,6847.0,51120.0,59.879999999999995,0.1021880064829821,1.021880064829821,0.00015606650890395498
6.0,40.0,6.0,6165.0,51150.0,59.860000000000014,0.10212047541869258,1.0212047541869258,0.00015598817684874043
6.0,40.0,36.0,8908.0,51180.0,59.819999999999936,0.10198541329011318,1.0198541329011317,0.0001559231314399935
6.0,41.0,6.0,10147.0,51210.0,59.77999999999997,0.10185035116153415,1.0185035116153414,0.00015585816224145005
6.0,41.0,36.0,9716.0,51240.0,59.75999999999999,0.10178282009724464,1.0178282009724464,0.00015578008975463607
6.0,42.0,6.0,11806.0,51270.0,59.72000000000003,0.10164775796866561,1.016477579686656,0.00015571528028697764
6.0,42.0,36.0,14251.0,51300.0,59.69999999999993,0.10158022690437572,1.0158022690437571,0.00015563738266971232
6.0,43.0,6.0,11853.0,51330.0,59.639999999999986,0.10137763371150718,1.0137763371150719,0.000155585888620396
6.0,43.0,36.0,13005.0,51360.0,59.60000000000002,0.10124257158292817,1.0124257158292815,0.00015552130615597193
6.0,44.0,6.0,14089.0,51390.0,59.60000000000002,0.10124257158292817,1.0124257158292815,0.00015543051730240745
6.0,44.0,36.0,15576.0,51420.0,59.539999999999964,0.10103997839005924,1.0103997839005923,0.00015537923407427863
6.0,45.0,6.0,17303.0,51450.0,59.5,0.10090491626148022,1.0090491626148022,0.00015531488508037313
6.0,45.0,36.0,16939.0,51480.0,59.45999999999992,0.10076985413290081,1.007698541329008,0.00015525061108529508
6.0,46.0,6.0,20438.0,51510.0,59.43999999999994,0.1007023230686113,1.0070232306861129,0.0001551733016756724
6.0,46.0,36.0,21071.0,51540.0,59.39999999999998,0.10056726094003228,1.0056726094003228,0.00015510918491656338
6.0,47.0,6.0,21824.0,51570.0,59.379999999999995,0.10049972987574277,1.0049972987574276,0.00015503204772624726
6.0,47.0,36.0,23056.0,51600.0,59.319999999999936,0.10029713668287385,1.0029713668287383,0.00015498117506145855
6.0,48.0,6.0,24185.0,51630.0,59.299999999999955,0.10022960561858434,1.0022960561858432,0.00015490420189452172
6.0,48.0,36.0,24098.0,51660.0,59.27999999999997,0.10016207455429482,1.0016207455429482,0.0001548273181273142
6.0,49.0,6.0,24234.0,51690.0,59.24000000000001,0.1000270124257158,1.0002701242571579,0.00015476358823259513
6.0,49.0,36.0,26613.0,51720.0,59.22000000000003,0.09995948136142628,0.9995948136142628,0.00015468687522014185
6.0,50.0,6.0,24374.0,51750.0,59.17999999999995,0.09982441923284688,0.9982441923284687,0.00015462330063133393
6.0,50.0,36.0,29040.0,51780.0,59.139999999999986,0.09968935710426785,0.9968935710426785,0.00015455979970948862
6.0,51.0,6.0,28478.0,51810.0,59.120000000000005,0.09962182603997834,0.9962182603997833,0.00015448333795792737
6.0,51.0,36.0,28049.0,51840.0,59.07999999999993,0.09948676391139893,0.9948676391139892,0.0001544199915294369
6.0,52.0,6.0,30639.0,51870.0,59.039999999999964,0.0993517017828199,0.993517017828199,0.00015435671837616733
6.0,52.0,36.0,31263.0,51900.0,59.01999999999998,0.0992841707185304,0.992841707185304,0.00015428050660529278
6.0,53.0,6.0,32369.0,51930.0,59.0,0.09921663965424089,0.9921663965424088,0.00015420438288961275
6.0,53.0,36.0,33486.0,51960.0,58.93999999999994,0.09901404646137196,0.9901404646137196,0.00015415434055785756
6.0,54.0,6.0,34999.0,51990.0,58.91999999999996,0.09894651539708246,0.9894651539708245,0.0001540783774962334
6.0,54.0,36.0,36020.0,52020.0,58.89999999999998,0.09887898433279295,0.9887898433279294,0.00015400250205059726
6.0,55.0,6.0,36393.0,52050.0,58.83999999999992,0.09867639113992403,0.9867639113992402,0.00015395266260520191
6.0,55.0,36.0,38226.0,52080.0,58.819999999999936,0.09860886007563452,0.9860886007563451,0.00015387694699008553
6.0,56.0,6.0,40471.0,52110.0,58.77999999999997,0.09847379794705549,0.9847379794705549,0.00015381427788388878
